property_id,property_name,city,state,site_review_count,site_review_rating
2.01E+17,Park Inn,Coimbatore,Tamilnadu,,
2.02E+17,Hotel City Comforts,Coorg,Karnataka,,
2.02E+16,Country club coimbatore,Coimbatore,Tamil nadu,,
2.01E+17,Silver Brook Estate,Coorg,Karnataka,,
2.02E+17,Shree Balakrishna Niwas,Coorg,karnataka,,
2.02E+17,Silver step service apartments,Cochin,,,
2.02E+17,Sangeet Homestay,Coorg,Karnataka,,
2.01E+17,Mistmind Homestay,Coorg,,,
2.01E+17,Hotel Crystal Court,Coorg,Karnataka,,
2.02E+17,Palm Valley Resort,Coorg,karnataka,,
2.01E+17,Aahan Hills Cottage,Coorg,Karnataka,,
2.01E+17,The Arcadia,Coimbatore,Tamil Nadu,,
2.01E+17,High Falls,Coorg,,,
2.01E+17,Sreekala homestay,Cochin,,,
2.01E+17,The Aanchal Homestay,Coorg,Karnataka,,
2.01E+17,Hotel MJM Plaza,Cochin,Kerala,,
2.01E+17,Akshra Serviced Apartments  Saibaba Colony,Coimbatore,S,,
2.01E+17,Srisai residency,Cochin,,,
2.02E+17,Dayamani Home Stay,Coorg,Karnataka,,
2.02E+17,Coonoor Home Stay,Coonoor,Tamil nadu,,
2.02E+17,stay pleasure Aaron Homestay,Cochin,kerala,,
2.01E+17,ARAKAL HERITAGE,Cochin,,,
2.02E+17,Shafi Villa Coorg,Coorg,,,
2.02E+17,Oyster Bay Homestay,Cochin,Kerala,,
2.01E+16,Royal Castle Luxury Airport Hotel,Cochin,Kerala,,
2.02E+17,Hotel RR Grand,Coimbatore,tamilnadu,,
3.27E+15,Stay in a historic Tea Bungalow owned by the Dempo Family,Cochin,,,
3.27E+15,"French owned, designed and managed",Cochin,,,
2.01E+17,Hotel Green Valley,Coorg,Karnataka,,
2.01E+17,Hotel Dejavu Tranz,Coimbatore,Tamil Nadu,,
2.02E+17,Pristine Vacation Home,Coorg,Karnataka,,
2.01E+17,De-Rock Jungle Living,Coonoor,TamilNadu,,
3.27E+15,Set in the heart of Fort Cochins tourist district,Cochin,,,
2.02E+17,Hotel Coorg Mandarin,Coorg,Karnataka,,
2.02E+17,Manhar Vilas Homestay,Udaipur,,,
2.01E+16,Hotel Columbus,Mumbai,Mahrashtra,,
2.01E+17,SA Residency,Mumbai,Maharashtra,,
2.01E+17,Hotel Moments,New Delhi And NCR,New Delhi,,
2.01E+17,Dash Continental,Vadodara,Gujarat,,
2.01E+17,Golden Tulip Bangalore,Bangalore,Karnataka,,
2.02E+17,Wayanadan Safe Home,Wayanad,kerala,,
2.01E+17,Ibis Mumbai Airport,Mumbai,Maharastra,,
2.01E+17,Hotel Solitaire - Vashi,Mumbai,Maharashtra,,
2.02E+17,Bogmallo Heights Service Apartment,Goa,Goa,,
2.01E+17,Fortune Select JP Cosmos,Bangalore,Karnataka,,
2.02E+17,Hotel Aksh Palace,New Delhi And NCR,haryana,,
2.01E+17,Best Western Plus Jagadish,Bangalore,Karnataka,,
2.01E+17,Hotel Jawahar,Mumbai,Maharastra,,
2.01E+17,Hotel Tunga Paradise,Mumbai,Maharastra,,
2.02E+16,Malpe Beach House,Udupi,Karnataka,,
2.01E+17,Om Serviced Apartments BKC,Mumbai,Maharashtra,,
2.01E+17,Hotel Rainbow Sky,New Delhi And NCR,New Delhi,,
2.01E+17,Hotel Majestic Court Sarovar Portico,Mumbai,Maharashatra,,
2.01E+16,Hotel Royal Park Residency,Mumbai,Maharashtra,,
2.02E+17,Treebo Annora,Bangalore,Karnataka,,
2.01E+17,Wind Mist Apartments,Goa,Goa,,
2.01E+17,Varanasi Rest House,Varanasi,uttar pradesh,,
2.02E+17,Hotel Rajvikas Residency,Mumbai,Maharashtra,,
2.01E+17,Henrys Place,Goa,Goa,,
2.01E+17,Hotel Swati,New Delhi And NCR,New Delhi,,
2.01E+17,Hotel Dhammanagi Comforts,Bangalore,Karnataka,,
2.01E+17,Hotel Persona International,New Delhi And NCR,New Delhi,,
2.02E+17,Dhamija guest house,New Delhi And NCR,,,
2.01E+17,Lake Bloom Residency,Mumbai,Maharastra,,
2.01E+17,Hotel City Castle,New Delhi And NCR,New Delhi,,
2.02E+17,Indraprastham Homestay,Thekkady,Kerala,,
2.01E+17,Amigo Plaza,Goa,Goa,,
2.02E+17,Theme Apartment by Gagal Homes at WEH Kandivali E,Mumbai,,,
2.01E+17,hotel Mount paradise,Vellore,tamil nadu,,
2.01E+17,Hotel Nandhini - Jayanagar,Bangalore,Karnataka,,
2.02E+16,Sun Beach Resort,Mumbai,Maharashtra,,
2.01E+17,Hotel Metro View Inn,New Delhi And NCR,New Delhi,,
2.01E+17,K-Stars Woods Resort,Mumbai,Maharastra,,
2.01E+17,"lebua lodge at Amer,Jaipur",Jaipur,Rajasthan,,
2.01E+16,LA O LA BOUTIQUE HOTEL,New Delhi And NCR,New Delhi,,
2.01E+17,Bless Inn,New Delhi And NCR,Delhi,,
2.01E+17,Sri Sai Kripa Guest House,Varanasi,Varanasi,,
3.27E+15,Cosy Apartment Overlooking the Pool! Vagator,Goa,,,
2.02E+17,Taj Bangalore,Bangalore,Karnataka,,
,,Mumbai,,,
Standard|Deluxe|Executive Deluxe,,3,,,
2.01E+17,The Only Olive,Goa,Goa,,
2.01E+17,Fort Madhogarh,Jaipur,Rajasthan,,
2.01E+17,Shiva Lodge Panvel,Mumbai,,,
2.02E+17,Treebo Golden Pearl,Bangalore,karnataka,,
2.02E+17,HOTEL PARADISE,Surat,GUJARAT,,
2.02E+17,Hotel Amba,New Delhi And NCR,New Delhi,,
2.01E+17,Hotel Empire,New Delhi And NCR,New Delhi,,
2.01E+17,The Westin Mumbai Garden City,Mumbai,Maharashtra,,
2.02E+17,Beach View Guest House,Vishakhapatnam,Andhra Pradesh,,
2.01E+17,Hotel Prudent,Vadodara,Gujarat,,
2.02E+17,Rising Wave Holiday home,Goa,Goa,,
2.01E+16,Baikunth Kuteer,New Delhi And NCR,,,
2.01E+17,Hotel Metro Heights,New Delhi And NCR,New Delhi,,
2.01E+17,The Pride - Bangalore,Bangalore,Karnataka,,
2.02E+17,Kesha Guest House,Vishakhapatnam,vishakhapatnam,,
2.01E+17,Hotel Green Villa Resort,New Delhi And NCR,DELHI,,
2.01E+17,Hotel Kiran Palace,Udaipur,Rajasthan,,
2.01E+17,Riva Beach Resort,Goa,Goa,,
2.01E+17,Laxmi Sadan - Pilgrims Habitat,Haridwar,,,
2.01E+17,Mandava Suites,Hyderabad,,,
2.01E+17,Krishna Palace,Hospet,,,
2.01E+17,Ganga Gaurav Hotel,Haridwar,,,
2.02E+17,NRS Royal Recreation,Hyderabad,,,
2.01E+17,Hotel Ashoka Towers,Hubli,,,
2.01E+17,Ebony Boutique Hotel,Hyderabad,,,
2.01E+17,Sybaritic Suites,Hyderabad,,,
2.01E+17,HOTEL KANHA GRAND,Hyderabad,,,
2.01E+17,Hotel Yatri Nivas,Hyderabad,,,
2.01E+17,Hotel Fidalgo,Hyderabad,,,
2.02E+17,Hema Guest House,Hampi,,,
2.01E+17,Hotel Sharda,Haldwani,,,
2.01E+17,hotel annapurma,Haridwar,,,
2.02E+17,Hotel Celestee Grand,Hyderabad,,,
2.01E+17,Vishnu Residency,Hassan,,,
2.01E+17,The President Hotel,Hubli,,,
2.01E+16,Alpine Glow Residency - Sunrise,Hyderabad,,,
2.01E+17,Anmol Continental,Hyderabad,,,
2.01E+17,Balaji Residency,Hyderabad,,,
2.01E+17,Hotel The Abode,Haridwar,,,
2.02E+17,Mragnaynee Home Stay,Gwalior,,,
2.02E+17,Hotel Kivya,Hansi,,,
2.01E+17,Hotel Ok,Haldwani,,,
2.01E+17,Hotel Alpine,Haridwar,,,
2.02E+17,Hotel Sitara Grand - L B Nagar,Hyderabad,,,
2.02E+17,Even Suites,Hospet,,,
2.01E+17,Hotel Matra Kunj,Haridwar,,,
2.01E+17,Symphony Palms Beach Resort,Havelock,,,
2.01E+17,Plaza Inn,Haridwar,,,
2.01E+17,Hampshire Plaza,Hyderabad,,,
2.01E+17,Pragati Resorts,Hyderabad,,,
2.01E+17,Hotel Nandan,Guwahati,,,
2.02E+17,Hotel Sitara Grand - Kukatpally,Hyderabad,,,
2.01E+16,shree hotel,Haridwar,,,
2.02E+17,Hotel Prince B,Guwahati,,,
2.02E+17,Tusti Home Stay,Guwahati,,,
2.02E+17,Hotel Raama,Hassan,,,
2.01E+17,JAI VI LLAS SERVICE APARTMENT,Gwalior,,,
2.01E+17,Hotel Mayura Bhuvaneshwari Kamalapur - KSTDC,Hospet,,,
2.01E+16,Kadamba Comforts,Hassan,,,
2.01E+17,Hotel Raj Palace,Haldwani,,,
2.01E+16,Stay Simple Riverdale Resort,Hassan,,,
2.01E+16,Hotel Merlin International,Guruvayoor,,,
2.02E+17,AVS Hotel,Hyderabad,,,
2.01E+17,Hotel Devashish,Haldwani,,,
2.01E+17,Hotel Suvarna Regency,Hassan,,,
2.01E+17,WelcomHeritage Sheikhpura Kothi Hansi,Hissar,,,
2.01E+17,Radhika Hotel,Haridwar,,,
2.01E+16,Hotel ganga dham,Haridwar,,,
2.01E+17,Kalpatharuvu Service apartments,Hyderabad,,,
2.01E+17,Hotel Door Key,Hissar,,,
2.02E+17,Hotel Uttam G,Guwahati,,,
2.02E+17,Singla Hotel and Restaurant,Hanumangarh,,,
2.01E+17,Hotel Rajsri,Haldwani,,,
2.01E+17,Riverview Guest House,Guwahati,,,
2.01E+17,Hotel New Zam Zam,Gulmarg,,,
2.01E+17,Swagath Grand-Vanasthalipuram,Hyderabad,,,
2.01E+17,Hotel Fortune Residency,Hyderabad,,,
2.01E+17,BARUAH BHAVAN,Guwahati,,,
2.01E+17,Trident Hyderabad,Hyderabad,,,
2.02E+17,SURABHI HOME STAY,Gwalior,,,
2.01E+17,Krishna Heritage Hotel,Haridwar,,,
2.02E+17,Hotel Riya Grand,Hyderabad,,,
2.01E+16,Veeramani Tourist Home,Guruvayoor,,,
2.02E+17,Sree Chithra Ayur Home,Guruvayoor,,,
2.01E+17,Hotel Yemberzal,Gulmarg,,,
2.01E+17,Hotel King,Haridwar,,,
2.02E+17,HOTEL D SAPPHIRE,Guwahati,,,
2.02E+17,Skyla Service Apartment Banjara Hills,Hyderabad,,,
2.01E+17,Hotel New Aditya,Haridwar,,,
2.02E+17,World Choice Vishwartna Prestige Hotel,Guwahati,,,
2.01E+17,Kings In,Haridwar,,,
2.02E+17,Oakwood Residence Kapil Hyderabad,Hyderabad,,,
2.01E+17,The Lily,Guwahati,,,
2.02E+17,Kamalam Lodge,Hosur,,,
2.02E+17,MAHARAJA CLASSIC INN,Hyderabad,,,
2.02E+17,Hotel Shine Inn,Hyderabad,,,
2.01E+17,HOTEL Sangam,Jammu,,,
2.02E+17,"Le Roi, Jammu",Jammu,,,
2.02E+17,Munnar Safari Resort,Idduki,,,
2.01E+16,Gorbandh Palace,Jaisalmer,,,
2.02E+17,Sunset Point Resort,Jawhar,,,
2.01E+17,Hotel Maru Palace,Jaisalmer,,,
2.01E+17,Aaditya Palace,Jalgaon,,,
2.01E+17,Hotel Desert Queen,Jaisalmer,,,
2.02E+17,Mcleod Residency Powered by Angel Hotels,Dharamshala,Himachal Pardesh,,
2.02E+17,Hotel Raja's Palace,Dharamshala,Himachal Pradesh,,
2.01E+17,Stanly Farm House,Dandeli,,,
2.01E+17,Bella Heights,Dharamshala,Himachal Pradesh,,
2.01E+16,Hotel Aashirwad,Dausa,,,
2.02E+17,Hotel Lake Shilloi,Dimapur,Nagaland,,
2.02E+17,Pratibha Palace,Dungarpur,,,
2.01E+17,Hotel Vales Park,Dindigul,Tamilnadu,,
2.01E+16,Madhulika Inn,Dhanbad,Jharkhand,,
2.01E+17,Hotel Little Palace,Dibrugarh,Assam,,
2.02E+17,Hotel Valley View,Dalhousie,Himachal Pradesh,,
2.02E+17,AS clarks INN,Dalhousie,Himachal Pradesh,,
2.01E+17,Hotel Satkar Guest House  Restaurant Dhanaulti,Dhanaulti,,,
2.02E+17,Om Shanti Beach Resort,Dapoli,Maharashtra,,
2.01E+17,New Varuni House,Dharamshala,Himachal Pradesh,,
2.01E+17,Hotel Spring,Dalhousie,Himachal Pradhesh,,
2.01E+17,Ajanta Continental,Dehradun,Uttrakhand,,
2.02E+17,Rainbow Swarnashree Resort,Diveagar,,,
2.01E+17,Himdhara Hotel,Dalhousie,Himachal Pradesh,,
2.01E+17,Chowkidinghee Heritage Chang Bungalow,Dibrugarh,assam,,
2.01E+17,Hotel Bombay Inn,Cuttack,Orissa,,
2.01E+17,Bishal Inn,Cuttack,,,
2.02E+17,Hotel Vishal,Dibrugarh,Assam,,
2.01E+17,Travellers Inn,Darjeeling,West Bengal,,
2.02E+17,Manu Vinod Holiday Home-By Rightstay,Dharamshala,Himachal Pradesh,,
2.02E+17,Viramma Group Of Hotels,Darjeeling,,,
2.01E+17,The Bellevue Hotel,Darjeeling,West Bengal,,
2.01E+17,The Origin,Dharamshala,Himachal Pradesh,,
2.01E+17,Hotel Darjeeling Palace,Darjeeling,West Bengal,,
2.01E+17,The Pearl Grand,Dehradun,Uttrakhand,,
2.01E+17,Derra Camp and Resort,Dehradun,Uttrakhand,,
2.01E+17,Sahastradhara Ropeway,Dehradun,uk,,
2.02E+17,Imperial 9 Lower Dharamshala,Dharamshala,Himachal Pradesh,,
2.02E+17,Shri Ram Hotel,Dehradun,,,
2.01E+17,Bharat Cottage,Dehradun,Uttrakhand,,
2.02E+17,Burans Residency,Dhanaulti,,,
2.01E+16,Dal Lake Resort,Dharamshala,Himachal Pradesh,,
2.01E+17,Hotel Mayur,Dooars,West Bengal,,
2.01E+16,Nature Bloom Hotel and Resort,Dharamshala,Himachal Pradesh,,
2.02E+17,Hotel Ambassdor Dehradun,Dehradun,Uttarakhand,,
2.02E+17,Hotel Riddhi Siddhi,Dooars,WEST BENGAL,,
2.02E+16,Elite Inn,Durg,chhattisgarh,,
2.01E+17,The Fern Samali Resort,Dapoli,Maharashtra,,
2.02E+16,Hotel Apana,Diu,Diu,,
2.01E+17,Hotel Sagar,Cuttack,Odisha,,
2.02E+17,HOTEL TEESTA,Darjeeling,,,
2.02E+17,HOTEL MANAS,Dhule,Maharashtra,,
2.02E+17,Hotel Spandan Lama road,Darjeeling,west bengal,,
2.01E+17,Bhagwati Palace,Dehradun,Uttrakhand,,
2.02E+17,SHYAMA REGENCY PVT LTD,Darbhanga,Bihar,,
2.02E+17,Butola Guest House,Dehradun,Uttarakhand,,
2.01E+17,Hotel President,Dalhousie,HP,,
2.01E+17,Hotel Lodge at Pong Himachal Pradesh,Dharamshala,,,
2.02E+17,VIEW POINT RESIDENCY,Darjeeling,west bengal,,
2.02E+17,Hotel Ananda,Dehradun,,,
2.01E+17,Royal Residency,Khajjiar,Himachal Pradesh,,
2.01E+17,The Blue Lagoon,Cuttack,odisha,,
2.01E+17,The Horizon Villa South,Dharamshala,Himachal Pradesh,,
2.02E+17,HOTEL BRIDGE VIEW,Dhanbad,,,
2.01E+17,Hotel LP Residency,Dehradun,Uttrakhand,,
2.01E+17,Joida Tiger Jungle Homestay,Dandeli,Karnataka,,
2.01E+17,Hotel Chakasha Govindam,Devprayag,Uttrakhand,,
2.01E+17,White Haven Estate,Dharamshala,Himchal Pradesh,,
2.01E+17,Hotel Star Palace,Dhar,,,
2.02E+17,Whistling Woodzs,Dandeli,Karnataka,,
2.02E+16,HOTEL RAMA RESIDENCY,Darbhanga,,,
2.01E+17,Shri Khedapati International,Dewas,madhaya pradesh,,
2.02E+17,Hotel Natraj Palace,Dhar,Madhya Pradesh,,
2.01E+17,Hotel Neelkantha,Darjeeling,West Bengal,,
2.02E+17,HOTEL ZODIAC,Darjeeling,west bengal,,
2.02E+17,Yashoda International,DEOGHAR,Jharkhand,,
2.02E+17,THE JOURNEYS Golden Head Resorts,Dooars,WB,,
2.02E+17,Triund Heights,Dharamshala,,,
2.02E+17,Hotel Vrindavan Palace,Dausa,Rajasthan,,
2.01E+17,Stay Well Rooms,Dharamshala,Himachal Pradesh,,
2.01E+17,Arti Guest House,Dalhousie,Himachal Pradesh,,
2.02E+17,Hotel princess Gandhi road,Darjeeling,,,
2.01E+17,Hotel Wild Rose,Dalhousie,HP,,
2.01E+17,Hotel Sagar Shree,Cuttack,Odisha,,
2.01E+17,Hotel Panchmurti,Diu,Diu UT,,
2.01E+16,Central Gleneagles Heritage Resort,Darjeeling,West Bengal,,
2.02E+17,HOTEL SUMAN,DEOGHAR,Jharkhand,,
2.01E+17,Hotel Drive Inn Dhanolti-35 kms from Mussoorie,Dhanaulti,Uttaranchal,,
2.02E+17,Hotel Manaal,Dhar,,,
2.01E+17,Kamla Palace,Dehradun,Uttrakhand,,
2.01E+17,Anupam Resort,Dharamshala,Himachal,,
2.02E+17,Tusk And Wings Corbett,Corbett,Uttrakhand,,
2.01E+17,Pleasure Club Hotel Resort,Durg,Chhattisgarh,,
2.02E+17,Highland Village Resort,Dharamshala,Himachal Pradesh,,
2.01E+17,Hotel Buddhas Valley,Dharamshala,,,
2.01E+17,Bison River Resort,Dandeli,Karnataka,,
2.02E+17,Hotel virgo prism by Sugar and Spice,Dahej,Gujarat,,
2.01E+17,Hotel Moti Mahal,Dehradun,Uttrakhand,,
2.02E+17,Shinura Nature Retreat,Dehradun,Uttrakhand,,
2.01E+17,Hotel Sheeba,Dewas,MADHYA PRADESH,,
2.02E+17,Shri Kamadgiri Hotel,Dholpur,Rajasthan,,
2.01E+17,Hotel Lords,Dehradun,UTTARAKHAND,,
2.02E+17,Hotel Sundar Plaza,Dhule,Maharastra,,
2.01E+17,Hotel New Paramount,Manali,Himachal Pradesh,,
2.01E+17,Royale Palace,Mount Abu,Rajasthan,,
2.02E+17,Rajput Royal Cottage,Manali,Himachal Pradesh,,
2.01E+17,Rainbow Hospitality PAMPARPURAM,Kodaikanal,Tamil Nadu,,
2.01E+17,Hotel Rajan,Moradabad,Uttar Pradesh,,
2.02E+17,Mount Abu Luxury Apartment,Mount Abu,Mount Abu Rajasthan,,
2.01E+17,BMJR Resort,Masinagudi,,,
2.02E+17,Midland Lodging,Hyderabad,telangana,,
2.01E+17,Hotel Shubham Majesty,Mathura,Uttar Pradesh,,
2.02E+17,Hotel Anand Darshan,Mount Abu,Rajasthan,,
2.02E+17,Vasuki BNB Inn,Manali,himachal pradesh,,
2.01E+17,Hotel Sheel Gopal Vision,Mathura,Uttar Pradesh,,
2.01E+17,Hotel Gorakh Haveli,Jaisalmer,Rajasthan,,
2.01E+17,HOTEL TASHI KHANGSAR TABO,Kaza,,,
2.01E+17,Hotel Ratnawali,Jodhpur,,,
2.01E+17,Hotel The Lotus,Kalka,Haryana,,
2.01E+17,Hotel Mamta Palace,Mount Abu,Rajasthan,,
2.01E+17,Aastha Regency,Manali,Himachal Pradesh,,
2.02E+17,Good day Test Hotel,ManzDoNotBook,Gujarat,,
2.01E+16,The Safari Land,Masinagudi,,,
2.02E+17,Sahasra Residency,Hyderabad,Telangana,,
2.01E+17,The Nomad's Cottages - Losar 140 km away from Manali,Manali,Himachal Pradesh,,
2.01E+17,Hotel Imperial,Mohali,punjab,,
2.02E+17,Betnoti dharamsala,Mayurbhanj,orissa,,
2.01E+17,Rana Cottage,Manali,Himachal Pradesh,,
2.01E+16,Hotel Paradise,Indore,Madhya Pradesh,,
2.01E+17,Hotel Sahil,Meerut,Uttar Pradesh,,
2.01E+17,Sunil Enterprise Guest House Block AH 142,Kolkata,West Bengal,,
2.01E+17,Hotel Radhika Haveli Mandawa,Mandawa,Rajasthan,,
2.01E+17,Hotel Megha yatri niwas,Haridwar,uttarakhand,,
2.01E+17,Diamond Glory,Mandarmoni,West Bengal,,
2.01E+17,Hotel Deodutt Palace,Jamshedpur,,,
2.01E+17,Bhasuri Inn,Guruvayoor,KERALA,,
2.02E+17,Omkar Cottage,Matheran,,,
2.02E+17,Hotel Golden Berry,Mount Abu,Rajasthan,,
2.02E+17,Harmony Katson Dreamview,Manali,himachal pradesh,,
2.02E+17,Hotel Royal Palace,Mandu,MP,,
2.01E+17,Baikunth Magnolia,Manali,,,
2.02E+17,Times Square,Mandi Gobindgarh,punjab,,
2.01E+17,Winnies Holiday Resort,Kasauli,Himachal Pradesh,,
2.02E+17,Dew Drops 2 BHK Premium Villa,Igatpuri,Maharashtra,,
2.02E+17,Hotel Santosh Dham,Mathura,up,,
2.02E+17,Holiday Home International,Manali,Himachal Pradesh,,
2.01E+17,Peerless Resort,Mukutmanipur,West Bengal,,
2.01E+15,CAMP VANVAAS,Mukteshwar,nainital,,
2.02E+17,Ayush International Hotel,Mangalore,Karnataka,,
2.01E+17,Upasana Retreat,Mangalore,,,
2.01E+17,Hotel River Bank,Mandi,Himachal Pradesh,,
2.01E+17,Hotel Mayur Residency,Mangalore,Karnataka,,
2.01E+17,Hotel View Point,Manali,Himachal Pradesh,,
2.01E+17,Kesar Resort And Midway,Mandawa,Haryana,,
2.02E+17,Sasthapuri Hotels,Masinagudi,Tamilnadu,,
2.01E+17,Hotel Madhuvan Serai,Manipal,Karnataka,,
2.02E+17,Hotel Spiti,Mathura,Uttar Pradesh,,
2.01E+17,Aggarwal guest house,Meerut,Uttar Pradesh,,
2.01E+17,Hotel singh,Meerut,Uttar pradesh,,
2.01E+17,Nordaling Guest House Keylong 100kms from Manali,Manali,,,
2.01E+16,Hotel Satkar Residency,Manali,Himachal Pradesh,,
2.01E+17,Surbhi Hotel,Mundra,Gujarat,,
2.02E+15,Sai Nest Service Apartment,Mangalore,Karnataka,,
2.02E+17,Valley View,Matheran,,,
2.01E+17,Hotel Whispering Windows,Masinagudi,Tamil Nadu,,
2.02E+17,Hotel Anand Siddhpur,Mehsana,Gujarat,,
2.02E+17,Dove Test Hotel,ManzDoNotBook,Gujarat,,
2.01E+17,Hotel Paramount,Manali,Himachal Pradesh,,
2.01E+17,Country Inn & Suites By Carlson,Katra,Jammu and Kashmir,,
2.01E+17,Hotel Dev Villas,Jodhpur,,,
2.01E+17,Hotel The Abode,Haridwar,,,
2.01E+17,Vekaays Residency,Kumbakonam,tamil Nadu,,
2.01E+17,Park View,Haridwar,Uttaranchal,,
2.01E+17,Kasauli Inn,Kasauli,Himachal Pradesh,,
2.01E+17,Hotel maa jawala view,Jawalamukhi,,,
2.01E+17,Hotel Rama Heritage,Nasik,Maharashtra,,
2.01E+17,Hotel VijayRaj,Kolhapur,Maharashtra,,
2.02E+17,Wood House Beach Resort,Varkala,kerala,,
2.01E+16,Hotel Jain Excellency,Jodhpur,Rajasthan,,
2.01E+17,Kilimanju homestay,Muvattupuzha,Kerala,,
2.02E+17,Hotel Anwesha,Murshidabad,west bengal,,
2.01E+17,Hotel Mapple Adhwryou,Pune,Maharashtra,,
2.01E+17,Hotel M N International Rourkela,Rourkela,Orissa,,
2.02E+17,Aditi Residency,Jhabua,Madhya Pradesh,,
2.01E+17,Hotel Karan Palace,Mumbai,Maharashtra,,
2.02E+17,Samanvay Boutique Hotel,Udupi,Karnataka,,
2.02E+17,Dazzle Hotel,Agra,up,,
2.01E+17,Alpine Camp,Chopta,Uttarakhand,,
2.02E+16,Golden Palms Resort,Meerut,Uttar Pradesh,,
2.02E+17,Coral Residency,Kolkata,West Bengal,,
2.02E+17,Kanbay Beach Resort,Kannur,Kerala,,
2.01E+16,Sangamam Inn,Cochin,,,
2.01E+17,New Haven Guest House,Kolkata,South Kolkata,,
2.01E+17,Om Hotel,Puttaparthi,Andhra Pradesh,,
2.01E+16,Tsg Blue Resort,Havelock,Andaman and Nicobar,,
2.01E+17,Atithi Huts,Manali,Himachal pradesh,,
2.01E+17,Haveli Prince,Bundi,Rajasthan,,
2.01E+17,West View Homestay,Coorg,Karnataka,,
2.02E+17,Treebo Bluten,Chennai,Tamil Nadu,,
2.01E+17,Hotel Jij,Katra,,,
2.01E+17,Elephant Corridor,Coorg,,,
2.02E+17,Humming Bird Resort,Mount Abu,Rajasthan,,
2.02E+17,Hotel Apollo,Imphal,,,
2.02E+17,REDA RIGHT TASTE,Howrah,WEST BENGAL,,
2.02E+17,IG Cottages,Kodaikanal,,,
2.01E+17,Sri Madhura Inn,Hyderabad,Telangana,,
2.02E+17,Jewel of The East,Gangtok,Sikkim,,
2.01E+17,Nand Tourist,Bharatpur,,,
2.01E+17,Hotel Sagar,Guwahati,Assam,,
2.02E+17,Hotel Thousand Spices,Khanna,,,
2.01E+17,Toms Old mansion,Cochin,,,
2.01E+15,Monorama Guest House,Kolkata,,,
2.01E+17,Avalon Himalayas Cottage,Kanatal,Uttrakhand,,
2.01E+17,Hotel Surya Royal,Kota,Rajasthan,,
2.02E+17,Royal Patliputra Luxirious Guesthouse,Patna,Bihar,,
2.02E+17,Hotel Aishwariya park,Coimbatore,Tamil Nadu,,
2.02E+17,hotel ganga gaurav,Haridwar,uttarakhand,,
2.02E+17,Bhavani Residency,Nellore,Andhra Pradesh,,
2.01E+17,Coffee Land Homestay,Chikmagalur,Karnataka,,
2.01E+17,Harasar Haveli,Bikaner,Rajasthan,,
2.01E+17,Hotel Raj Darbar,Dewas,Madhya Pradesh,,
2.01E+17,Hotel Tranquil Nest,Dindigul,,,
2.02E+17,Kanchan Recreation,Maheshwar,madhya pradesh,,
2.02E+17,Hotel Heritage House,Jaisalmer,,,
2.02E+17,hotel Neeraj,Raipur,chattisgarh,,
2.01E+17,Hotel Khaleel Palace,Gulmarg,Jammu & Kashmir,,
2.02E+17,Casa De Damao,Daman,Daman,,
2.01E+17,Felicity Inn Banjara Hills,Hyderabad,,,
2.01E+17,The Grand Bhagwati Express,Nadiad,Gujarat,,
2.01E+17,Hotel Rahul Deluxe,Nagpur,Maharashtra,,
2.01E+17,RK Residency,Chidambaram,Tamilnadu,,
2.01E+17,Hotel Madhav,Haridwar,,,
2.01E+17,Orbit Hotel,Gaya,Bihar,,
2.01E+17,The Tiger Paw Resort,Masinagudi,Tamil Nadu,,
2.01E+17,Hotel Mandakini,Kanpur,Uttar Pradesh,,
2.01E+17,Misty Woods Resort,Coorg,Karnataka,,
2.02E+17,Yogi Guest House,Jodhpur,Rajasthan,,
2.01E+17,Hotel Manglam,Kolkata,West Bengal,,
2.01E+17,Umarani Guest House,Kolkata,West Bengal,,
2.02E+17,Hotel Town Gate,Coorg,Karnataka,,
2.01E+17,Oriental Hotel,Dehradun,Utrakhand,,
2.01E+17,THENGAL MANOR,Jorhat,Assam,,
2.02E+17,Bahadur Vilas,Bikaner,Rajasthan,,
2.02E+17,Tirthan Valley Holiday Home,Mandi,Himachal Pradesh,,
2.01E+16,Madhubhan Resorts & Spa,Anand,Gujarat,,
2.01E+17,Breeze Backwater Houseboat,Cochin,Kerala,,
2.02E+16,Backwater Retreat Houseboat,Kumarakom,Kerala,,
2.01E+17,The Astor - Victorian Legacy,Kolkata,West Bengal,,
2.02E+17,Castle View Jaisalmer,Jaisalmer,rajasthan,,
2.02E+16,Alankar Lodge,Kharagpur,West Bengal,,
2.02E+17,Natures Nest North Luxury Camps,Nubra Valley,,,
2.02E+17,HOTEL SAMRAT INN,Hazaribagh,jharkhand,,
2.01E+17,Hotel Kamla Regency,Bhopal,Madhya Pradesh,,
2.01E+17,Suman Regency,Nainital,Uttarakhand,,
2.01E+16,Hotel Shalimar Metro,Cochin,kerala,,
2.02E+17,Trek To Triund Camp,Dharamshala,,,
2.02E+17,Hotel Singhasan Haveli Mandawa,Mandawa,Rajasthan,,
2.01E+16,Hotel Sumit,Kausani,Uttarakhand,,
2.02E+17,Joe Beach -Virgin garden,Mahabalipuram,TAMILNADU,,
2.02E+17,Coorg Coffee Camp,Coorg,Karnataka,,
2.02E+17,Hotel Elegance Perumbavur,Cochin,,,
2.01E+17,Green Peak Resorts,Rishyap,,,
2.01E+16,Hotel VT Paradise,Bangalore,Karnataka,,
